n,mean,increment,support_end,dominance_active_count,monotone_active_count,active_signature,signature_changed,tail_l1_move,solver_method,max_constraint_violation,d2_l1,d3_l1,d4_l1,d4_l2sq,tail_entropy,second_moment,third_moment
914,8.447540479939484,0.006319654840718059,44,127,86,162efb6239f7acef947b,False,0.006354542270585365,highs,1.138275573472936e-11,0.5228162880297169,0.45330161471266983,0.611064227236086,0.06799509087601757,4.307900460706595,77.24766662597361,760.4938976243047
915,8.453939903444724,0.006399423505243362,44,127,86,162efb6239f7acef947b,False,0.006433757525516476,highs,1.13536690078685e-11,0.5267052560436345,0.4586125040484492,0.6187946005998862,0.06964979481497699,4.298338129619214,77.3345162982413,761.4457198215922
916,8.460420270423304,0.006480366978577123,44,127,86,162efb6239f7acef947b,False,0.006514122859834651,highs,1.1330002636647018e-11,0.5306326959483685,0.4639873870360329,0.6266328066452488,0.07135039285316823,4.288534543609412,77.42240472605343,762.4082118232997
917,8.466982696398789,0.006562425975484842,44,127,86,162efb6239f7acef947b,False,0.0065955806937841146,highs,1.131131833609493e-11,0.5345976714913521,0.4694234814157585,0.6345735688242611,0.07309646247192168,4.278484110857277,77.51134985630256,763.3815927502528
918,8.473628242255646,0.006645545856859059,44,127,86,162efb6239f7acef947b,False,0.006678077990513905,highs,1.1297221979236721e-11,0.5385993411925805,0.47491823895300095,0.6426120305750058,0.07488764394201293,4.268180872846618,77.60136865210933,764.3660689034868
919,8.480363175128192,0.006734932872541677,44,127,86,d730103f69220670f413,True,0.0073350721740350535,highs,1.7653256742951516e-11,0.5420637499966886,0.4797362911168431,0.649774628943814,0.07629754276732417,4.258466829937864,77.69433392885324,765.4189972407926
920,8.487189269827866,0.006826094699674101,45,123,90,93d71d55965de5bfa6af,True,0.01114377390148661,highs,1.1102230246251565e-16,0.5442192908558561,0.48606545335520673,0.6602546122702642,0.07601564867982213,4.250926225829835,77.79449449876958,766.6914886914644
921,8.494138681786511,0.006949411958645513,45,120,93,3fd1c34aa77fe89dc6d8,True,0.01422225311109792,highs,5.518330300419028e-12,0.546228385151388,0.4928411244845782,0.666268603582347,0.07406228886397924,4.245079807025644,77.90236632937801,768.1943659324854
922,8.501139665752794,0.007000983966282348,44,120,94,164d35be51dccb3a3e0e,True,0.01666434577062263,highs,2.2073321201676132e-11,0.5487341459331924,0.5063059455859982,0.6696267073987141,0.07061987687275269,4.240325192349335,78.01494940581628,769.8119946241395
923,8.508206829912202,0.007067164159405337,44,118,95,e168296c88bdd840be54,True,0.020626968608749505,highs,1.1102230246251565e-16,0.5517664888629252,0.5220738189758758,0.6849636663831544,0.06646020062322143,4.237169652524424,78.13583481188743,771.6929478401269
924,8.515326265490195,0.007119435577996214,45,122,91,68ea62cf5fc34c622e22,True,0.024404557887504598,highs,3.469446951953614e-18,0.5657250413850263,0.5408290531808282,0.7330621182656236,0.06307137958340056,4.235430064035024,78.2649240266004,773.8221100762262
925,8.522506176481407,0.0071799109912120684,46,116,97,1f5c6145b8c57db5c864,True,0.028947842224495715,highs,1.1102230246251565e-16,0.5847230999304066,0.577233867008865,0.7930262419916275,0.06250300334937245,4.235143738581572,78.40440330244331,776.2802419585403
926,8.529739886306038,0.007233709824626899,45,118,96,6a1e7076e38488e143af,True,0.03422517838064738,highs,7.687888654638453e-11,0.6089906049837539,0.6449944575971583,0.8661710056657717,0.0677976826789923,4.236000561118779,78.55583877658557,779.1215472331133
927,8.537044092173009,0.007304205866971003,45,116,96,041b050cbeef587dd3f9,True,0.04080586242902834,highs,1.1102230246251565e-16,0.6539482040157926,0.7271949931112458,0.9549529626690854,0.08352007262025346,4.238222345539278,78.72300703911264,782.455677297665
928,8.544753146957323,0.007709054784312386,46,117,95,13996eb69ae7443a5f3a,True,0.06408291901833302,highs,1.1102230246251565e-16,0.7104082095512387,0.8187636840748022,1.078086867240589,0.12392675881456847,4.250176749433006,78.93128657226569,786.7980186351463
929,8.554013547981523,0.009260401024199894,46,115,97,64162a13a88e2658533a,True,0.04837767214703868,highs,1.734723475976807e-18,0.704963680406501,0.8453329784441294,1.0259476293293477,0.1401817042963101,4.269997796441277,79.1552748486354,791.0255858213151
930,8.564186882536283,0.010173334554767877,47,118,94,00f041374ef046c4e582,True,0.03869755868273853,highs,2.220446049250313e-16,0.6995143341304577,0.8594242211190329,1.093280062980008,0.1613395789839648,4.286269141587383,79.37917483611717,794.9107185969842
931,8.575307447462592,0.011120564926310195,47,121,91,35b139a13bf6b8af168f,True,0.038078950711327546,highs,2.644812576682638e-11,0.6773443109163767,0.8495776951252739,1.1662607037861836,0.20044764106641996,4.304082708629922,79.61410712329182,798.7383286409273
932,8.586897444774584,0.011589997311993727,47,119,94,7dee0e86ac273f521636,True,0.025702612358191584,highs,5.551115123125783e-17,0.6736056554662293,0.8443189136195252,1.2037462411619375,0.23107279426855706,4.322122597995298,79.85683123550257,802.6323186506452
933,8.598766725962685,0.011869281188102931,47,120,92,672d21d0ed9484c8b051,True,0.019993840633340903,highs,2.7755575615628914e-17,0.671571052690044,0.8537615898281439,1.223450636678016,0.253776410640716,4.340362877075662,80.1026300534478,806.5153100630635
934,8.61076599521974,0.011999269257060519,47,124,89,d6b0e6b06d7326e13087,True,0.019391266752560237,highs,2.220446049250313e-16,0.6662596131550024,0.8562143610869482,1.229184848111624,0.2695342253974642,4.3586071940352555,80.34864949775371,810.3534443603644
935,8.622774155093332,0.012008159873593272,48,125,87,a89eb120c48003b8a32e,True,0.018873368012427446,highs,4.9431487641752016e-12,0.6583755944557008,0.8514096554181111,1.2239523144125668,0.278901122679487,4.376649024624542,80.59286254576953,814.1255786621148
936,8.634695723018536,0.011921567925211818,48,126,87,5e05c3b468f5cbd5af35,True,0.018361886310931094,highs,1.1102230246251565e-16,0.6485872728687644,0.8412053905220283,1.2104086562464345,0.2827531533410048,4.394305283124981,80.83367904185603,817.8144356452121
937,8.646457998735768,0.011762275717229542,48,124,88,92d973bf3714abe4f4fa,True,0.017878755763584626,highs,3.469446951953614e-18,0.6373888531165838,0.8270034878813448,1.1907603556835937,0.28220851089951043,4.411433058555703,81.06989637007108,821.4078565091187
938,8.658006051523953,0.01154805278818749,49,122,90,7a15db4afa786314e30c,True,0.017404245767695656,highs,1.1102230246251565e-16,0.6260102720407119,0.8098342651652579,1.1664320910498387,0.27827608974586465,4.427913485499705,81.30055912098186,824.8930992088306
939,8.669298607522682,0.011292555998728915,49,124,88,e9bb10e4137de13d6be1,True,0.01721271589920309,highs,1.1102230246251565e-16,0.6140981836637907,0.7905117096205345,1.1386603168392897,0.2717086271598994,4.443667978583144,81.52501724814506,828.2639736775442
940,8.680305426468193,0.011006818945501706,49,125,86,52f241867bba77a3aceb,True,0.017002996279868315,highs,1.3877787807814457e-17,0.6016056852682642,0.7696319989649847,1.1083886523309696,0.26322831446534156,4.458644520202718,81.7427915691202,831.5155920787853
941,8.691004665268256,0.01069923880005419,49,125,87,bbed427b404207aa8374,True,0.016744776131771735,highs,1.4576873213825187e-12,0.5887359927927666,0.7476671728320097,1.0763541330821744,0.2533831145372753,4.472812919309302,81.9535587930394,834.6452263734474
942,8.701381081489123,0.010376416220870155,49,126,86,8495080162495d208bbc,True,0.01645340741023535,highs,1.3626888128099667e-11,0.5756519508893372,0.7254056682291447,1.043212605474161,0.24263188981301867,4.4861589629745655,82.15710754951172,837.6514932990038
943,8.711424685199542,0.010043603710421678,49,126,85,23fb301bca68576cd413,True,0.016137937004819122,highs,8.399497249348007e-11,0.562573542189247,0.7027903730256335,1.0093701589199777,0.23133528711469953,4.498681372822963,82.35331749472782,840.5341143883004
944,8.721129559857967,0.00970487465842318,49,127,84,27acdb54de76b55f1501,True,0.015805192984068822,highs,8.124778287254493e-11,0.5531081824492345,0.6802763529247238,0.9751472686704754,0.21977427131613678,4.510388048195001,82.542137443787,843.293589168087
945,8.730493007107135,0.00936344724916971,49,127,84,27acdb54de76b55f1501,False,0.015461373337520408,highs,4.44115858565164e-11,0.5435443937894591,0.6580131941757773,0.9408193154547937,0.2081638007012931,4.521294105748289,82.72357162570836,845.9311081080104
946,8.73951478547204,0.009021778364900257,49,127,84,27acdb54de76b55f1501,False,0.015111104044739782,highs,2.184844393695466e-11,0.5339508075711884,0.6357771275077164,0.9065982659052305,0.19666699136680735,4.531419347463872,82.89766511200729,848.4483235301751
947,8.748196568091496,0.008681782619454737,49,127,84,59e48168435e390a0417,True,0.01475825280054182,highs,5.7892542893022665e-12,0.5243774447447653,0.613678655643153,0.8726476589234402,0.18540508759322877,4.540786842489915,83.06449469647549,850.8472524187213
948,8.756541494254796,0.008344926163305288,49,127,84,59e48168435e390a0417,False,0.014405564774240404,highs,5.532517846667765e-12,0.5148693419144195,0.5918021963285592,0.8430963313590344,0.17446574290574704,4.549421684629602,83.22416092861027,853.1301637726144
949,8.764553819912264,0.008012325657462682,49,127,84,cdcc0584af732eb2b79b,True,0.014070378116477768,highs,5.802233133614929e-12,0.5054572198460632,0.5701785200145754,0.8143292741446582,0.16393510585823007,4.557344179652993,83.37674326397503,855.2973935136332
950,8.77223886503564,0.007685045123372092,49,127,84,39569a917304f54efb39,True,0.013722748377940405,highs,2.1118047326416983e-12,0.49614486326390717,0.5488737792567944,0.7857313141566472,0.153758218589468,4.56458813497726,83.52240771488079,857.352615981602
951,8.779604550193014,0.007365685157372681,49,129,82,e467c193de21351c28cc,True,0.013258691531478316,highs,1.5871697910441262e-11,0.4872347798288467,0.5280714678458005,0.7564637560119484,0.14330657907301994,4.571153067521908,83.66133950631945,859.3011940884062
952,8.786673147845,0.007068597651990416,49,129,81,8d7504f1a7107b7af70b,True,0.012622926815481916,highs,6.938893903907228e-18,0.48266915713877295,0.5082756465321222,0.7264968387964578,0.13221439672614535,4.577031073125648,83.79410551930195,861.1617861579311
953,8.793481077273677,0.006807929428674697,49,129,82,07f74d0ec1ab6c49a961,True,0.012164700186170434,highs,6.96073315232292e-12,0.47845971295574863,0.48989039284963576,0.7001923357412454,0.12189421242116455,4.582156040858908,83.92117546035743,862.9405610670827
954,8.800069018478922,0.00658794120524675,49,129,82,07f74d0ec1ab6c49a961,False,0.011839900977164385,highs,6.967942873215331e-12,0.47477855304813377,0.4731966644417163,0.6771618568516042,0.11280999500129547,4.586498757570235,84.0431570560975,864.6457194808438
955,8.806479698377006,0.006410679898086968,49,129,82,07f74d0ec1ab6c49a961,False,0.01163180937145018,highs,4.4044572649856725e-12,0.4717056130931582,0.4593563258058071,0.6580651958487558,0.10508946552260462,4.590038748637763,84.16071605374634,866.2862812297031
956,8.812757206254174,0.006277507877166855,49,129,82,07f74d0ec1ab6c49a961,False,0.011534520832725235,highs,2.574560160995083e-12,0.46929907210071214,0.4490298729099105,0.6429191788942943,0.09873339715709484,4.592750207972269,84.27454827022218,867.8716796143242
957,8.818946365366704,0.006189159112533815,49,129,82,07f74d0ec1ab6c49a961,False,0.011547019114832507,highs,1.6072930672418798e-12,0.4675810973526565,0.44101838219969025,0.6318572306902157,0.09369228426315451,4.594593380123919,84.38536123267014,869.411496612689
958,8.825092314667623,0.006145949300915277,49,129,82,07f74d0ec1ab6c49a961,False,0.011670336993535795,highs,1.2460287781184174e-12,0.4665281809607097,0.43757400988615797,0.6249358064442252,0.08990190460692216,4.595506426936789,84.49386238580666,870.9152917444014
959,8.83124029501054,0.006147980342918302,49,129,82,07f74d0ec1ab6c49a961,False,0.01190643162270195,highs,1.1883335334399933e-12,0.4677979016364553,0.4383705130583538,0.6225219177624532,0.08730182395283895,4.595394537262957,84.6007520266788,872.3924975895688
960,8.83743560166645,0.006195306655909505,49,129,81,8d7504f1a7107b7af70b,True,0.012257839934249799,highs,1.2515227436092566e-12,0.47040534869014905,0.4421989160455383,0.6267341854080959,0.08584573195263925,4.5941110801733185,84.70671974932488,873.8523646226447
961,8.843727801185565,0.006292199519117858,49,126,85,2aa814814d1cc5019632,True,0.01341701426881517,highs,5.174417922216298e-13,0.4738222277349399,0.448586165555724,0.6331491113002046,0.08440287300290424,4.592197539241171,84.8145724626763,875.3923112195333
962,8.850149112910943,0.006421311725375745,49,126,84,38818b1d231dcc04f27d,True,0.012158092036630257,highs,5.322341100870239e-12,0.4706341637921355,0.4366806882480636,0.6246140229742392,0.07714428036050919,4.588906505092284,84.9202660016073,876.8555076406653
963,8.856652432895498,0.0065033199845547784,49,126,84,38818b1d231dcc04f27d,False,0.01099032303515591,highs,1.1102230246251565e-16,0.4694738923517146,0.43222933924054696,0.6258936909921415,0.07419050557390458,4.584925798167708,85.02644286945544,878.3194999777209
964,8.863263920358508,0.006611487463008103,49,126,85,36ebbd0d360abd5081ed,True,0.010329282222155452,highs,2.231463814546753e-12,0.4683541685144089,0.438457106373018,0.6311439125180776,0.07335394333464725,4.580101888142409,85.13221650104317,879.7293939904457
965,8.870012912959439,0.0067489926009294265,49,126,84,39e2d94774ee4d34b134,True,0.009667441159528143,highs,5.5347095642278915e-12,0.46883322835452196,0.44685290903589203,0.6449465389119229,0.07502150531774103,4.575210807950535,85.24019762973305,881.1547726812208
966,8.876889698671892,0.00687678571245165,49,126,84,39e2d94774ee4d34b134,False,0.009222775798306819,highs,2.4871518888253326e-13,0.469698124599577,0.4546753019754462,0.6571854668260311,0.07701038647726921,4.570337414914558,85.35043923577231,882.6057259473772
967,8.883871087262781,0.0069813885908853734,49,126,84,39e2d94774ee4d34b134,False,0.009059140164030558,highs,1.1671659364801172e-12,0.4745156302766949,0.46125456727507264,0.6671529987330528,0.07868870159080826,4.565404231757743,85.46229763605876,884.07102361827
968,8.890935000633274,0.007063913370492614,49,126,84,39e2d94774ee4d34b134,False,0.008815184717244906,highs,1.0309098809500439e-12,0.47876520680265466,0.4666789731498895,0.674909197055432,0.08006044021903277,4.560432191560107,85.57544844364118,885.5480820196801
969,8.898060139798462,0.007125139165189864,49,126,84,39e2d94774ee4d34b134,False,0.008578721363350854,highs,1.678713178128559e-12,0.4824484160974785,0.4710314898381221,0.6806709292447866,0.08105204394048023,4.555410719606057,85.68950122864956,887.032022945888
970,8.905227496170665,0.007167356372201894,49,126,84,39e2d94774ee4d34b134,False,0.0083398711763149,highs,1.6224356765307442e-12,0.48563435331833593,0.4743917828753906,0.6845595962663242,0.08167124060931584,4.5503291175859655,85.80411167671807,888.5186020233435
971,8.912420729277615,0.007193233106951524,49,126,84,39e2d94774ee4d34b134,False,0.008104723804886261,highs,1.643757609433631e-12,0.48839774181279366,0.47690379844668923,0.6868632680201228,0.08195348640965482,4.545175110666454,85.9189799669999,890.0040686031754
972,8.919626258127654,0.0072055288500401105,49,126,84,39e2d94774ee4d34b134,False,0.00793637563631005,highs,1.66593548468822e-12,0.4908093429130934,0.4787120187833464,0.6881630682808586,0.08195012302302855,4.539936639006282,86.03385520396463,891.48526901772
973,8.926833157445596,0.007206899317948157,49,126,84,39e2d94774ee4d34b134,False,0.007926861145451998,highs,1.5877676881596463e-12,0.4929398420283884,0.479956042340132,0.6886493120893087,0.08171824000811088,4.534602829124475,86.1485350947712,892.9596710666088
974,8.93403294148426,0.007199784038663282,49,126,84,39e2d94774ee4d34b134,False,0.007898211553063547,highs,1.5254942393024821e-12,0.4948434670434665,0.4807576270261927,0.6882869441333164,0.08131408590130376,4.529164351177124,86.26286260515346,894.4253323544212
